# Program:featureCounts v2.1.1; Command:"featureCounts" "-p" "-t" "gene" "-g" "locus_tag" "-a" "/home/nyako/projects/ProteinHunter/data/databases/target/methanosarcina_acetivorans/ncbi_dataset/data/GCF_000007345.1/genomic.gff" "-o" "counts/counts_new5.txt" "-T" "8" "bam/SRR20281612.sorted.bam" "bam/SRR20281613.sorted.bam" "bam/SRR20650029.sorted.bam" "bam/SRR20650030.sorted.bam" "bam/SRR20650031.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam/SRR20281612.sorted.bam	bam/SRR20281613.sorted.bam	bam/SRR20650029.sorted.bam	bam/SRR20650030.sorted.bam	bam/SRR20650031.sorted.bam
MA_RS19435	NC_003552.1	4607398	4607958	+	561	817	837	111	71	60
MA_RS19440	NC_003552.1	4607997	4608518	-	522	4971	3751	500	310	355
MA_RS19445	NC_003552.1	4608584	4609624	-	1041	6029	6989	4537	2700	3238
MA_RS19450	NC_003552.1	4609732	4610718	-	987	8057	9247	9393	4149	5707
MA_RS19455	NC_003552.1	4611134	4611325	+	192	42	19	0	0	0
MA_RS19460	NC_003552.1	4611437	4611562	+	126	382	347	125	93	95
MA_RS19465	NC_003552.1	4611673	4611903	+	231	770	786	134	111	122
MA_RS19470	NC_003552.1	4611915	4612139	+	225	1337	1487	86	138	106
MA_RS19475	NC_003552.1	4612316	4612669	+	354	1576	1738	203	202	172
MA_RS19480	NC_003552.1	4612744	4613109	+	366	2320	2367	397	299	319
MA_RS19485	NC_003552.1	4613372	4614754	+	1383	10662	11687	1145	605	791
MA_RS19490	NC_003552.1	4614881	4615570	+	690	758	652	100	58	86
MA_RS19495	NC_003552.1	4615729	4616352	+	624	1618	1532	269	114	172
MA_RS19500	NC_003552.1	4616419	4616925	+	507	1353	1660	119	82	86
MA_RS19505	NC_003552.1	4616947	4618155	+	1209	3559	3839	1238	718	727
MA_RS27535	NC_003552.1	4618386	4618550	+	165	4103	2902	333	362	218
MA_RS19510	NC_003552.1	4619166	4619561	-	396	2503	2779	136	122	131
MA_RS19515	NC_003552.1	4619633	4621261	+	1629	651	537	145	111	104
MA_RS19520	NC_003552.1	4621281	4621751	-	471	669	654	127	97	92
MA_RS27540	NC_003552.1	4621897	4622043	+	147	57	20	0	0	3
MA_RS19525	NC_003552.1	4622223	4622867	-	645	464	393	34	30	40
MA_RS19530	NC_003552.1	4623061	4624056	-	996	1466	1283	186	140	186
MA_RS19535	NC_003552.1	4624122	4624682	-	561	775	415	81	45	75
MA_RS19540	NC_003552.1	4624840	4625697	-	858	1275	1099	1060	416	544
MA_RS19545	NC_003552.1	4625867	4626364	-	498	175	151	122	121	121
MA_RS19550	NC_003552.1	4626627	4629149	-	2523	14439	11607	13639	8231	8127
MA_RS19555	NC_003552.1	4629672	4632224	-	2553	12997	11697	2400	1582	1456
MA_RS19560	NC_003552.1	4632720	4635251	-	2532	8836	8677	924	694	682
MA_RS19565	NC_003552.1	4635365	4636519	-	1155	1981	1410	515	231	249
MA_RS19570	NC_003552.1	4636598	4637701	+	1104	2018	1325	56	60	40
MA_RS19575	NC_003552.1	4637764	4638819	+	1056	1495	1187	148	119	103
MA_RS19580	NC_003552.1	4638822	4639850	-	1029	1225	784	95	75	55
MA_RS19585	NC_003552.1	4640190	4641434	+	1245	4031	2849	59	59	37
MA_RS19590	NC_003552.1	4641431	4642204	+	774	131	156	16	11	7
MA_RS19595	NC_003552.1	4642505	4643791	-	1287	104	66	38	32	26
MA_RS19605	NC_003552.1	4644917	4646104	-	1188	91	21	36	22	18
MA_RS19610	NC_003552.1	4646743	4648221	+	1479	1047	434	88	113	52
MA_RS24810	NC_003552.1	4648379	4650403	-	2025	910	482	168	164	153
MA_RS19620	NC_003552.1	4650400	4651572	-	1173	1091	1100	650	372	408
MA_RS19625	NC_003552.1	4651574	4652434	-	861	1043	1036	196	131	147
MA_RS19630	NC_003552.1	4652525	4654285	-	1761	1131	732	144	179	130
MA_RS19635	NC_003552.1	4654392	4655426	-	1035	745	549	438	646	332
MA_RS19640	NC_003552.1	4655398	4656066	-	669	458	471	2142	2329	1623
MA_RS19650	NC_003552.1	4658383	4658802	-	420	44	32	1	4	4
MA_RS29005	NC_003552.1	4658973	4659692	-	720	169	99	7	5	3
MA_RS19665	NC_003552.1	4660355	4660648	-	294	838	522	142	92	109
MA_RS19670	NC_003552.1	4660769	4661485	-	717	952	988	177	125	114
MA_RS19675	NC_003552.1	4661482	4662291	-	810	2434	2038	524	384	330
MA_RS19680	NC_003552.1	4662264	4663220	-	957	4225	3701	606	339	326
MA_RS19685	NC_003552.1	4663301	4663852	-	552	1460	1244	214	204	238
MA_RS19690	NC_003552.1	4663862	4665244	-	1383	9484	7936	1394	1014	902
MA_RS19695	NC_003552.1	4665789	4666853	-	1065	1491	1146	154	134	116
MA_RS19700	NC_003552.1	4667261	4668010	-	750	654	760	45	30	26
MA_RS19705	NC_003552.1	4668027	4668413	-	387	697	600	22	44	28
MA_RS29555	NC_003552.1	4668423	4668557	+	135	9	4	3	0	0
MA_RS19710	NC_003552.1	4668577	4668795	-	219	1006	918	25	43	22
MA_RS19715	NC_003552.1	4669652	4670497	+	846	2545	2238	545	349	418
MA_RS19720	NC_003552.1	4670515	4671924	+	1410	5433	5217	1826	889	1161
MA_RS19725	NC_003552.1	4672148	4673104	-	957	736	606	190	101	97
MA_RS19730	NC_003552.1	4673785	4673856	-	72	84	46	3	1	2
MA_RS19735	NC_003552.1	4674201	4674743	-	543	1905	2007	148	137	86
MA_RS27550	NC_003552.1	4674981	4675169	+	189	40	44	22	8	2
MA_RS19745	NC_003552.1	4675144	4676151	-	1008	16669	17102	5496	2788	4007
MA_RS19750	NC_003552.1	4676513	4676998	-	486	2251	2612	913	730	761
MA_RS19755	NC_003552.1	4676998	4678692	-	1695	14933	17869	11015	5355	7892
MA_RS19760	NC_003552.1	4678982	4680469	-	1488	11608	12194	3838	2583	3075
MA_RS19765	NC_003552.1	4680788	4681960	+	1173	1669	1431	40	18	15
MA_RS19770	NC_003552.1	4682311	4682886	-	576	794	686	38	34	32
MA_RS19775	NC_003552.1	4682886	4684619	-	1734	297	344	18	13	14
MA_RS19785	NC_003552.1	4685239	4686039	+	801	270	181	80	30	35
MA_RS19790	NC_003552.1	4686036	4686767	+	732	275	193	9	4	0
MA_RS19800	NC_003552.1	4688183	4688572	-	390	168	77	4	5	4
MA_RS19805	NC_003552.1	4688692	4689072	-	381	203	137	21	13	3
MA_RS19810	NC_003552.1	4689069	4689695	-	627	158	125	0	10	6
MA_RS19815	NC_003552.1	4689706	4690095	-	390	56	46	10	4	4
MA_RS19820	NC_003552.1	4690165	4690506	-	342	7	6	0	0	0
MA_RS24815	NC_003552.1	4690506	4692974	-	2469	349	289	75	58	90
MA_RS27555	NC_003552.1	4692985	4693125	-	141	0	0	0	0	0
MA_RS19830	NC_003552.1	4693155	4693391	-	237	2	5	0	4	0
MA_RS19835	NC_003552.1	4693394	4693612	-	219	0	0	0	0	0
MA_RS29560	NC_003552.1	4693658	4693792	-	135	4	1	0	0	0
MA_RS19840	NC_003552.1	4693789	4694595	-	807	24	18	0	0	4
MA_RS19845	NC_003552.1	4694599	4694973	-	375	8	8	2	0	2
MA_RS19850	NC_003552.1	4694970	4695401	-	432	6	11	3	6	2
MA_RS19855	NC_003552.1	4695402	4695650	-	249	11	1	0	0	0
MA_RS27560	NC_003552.1	4695652	4695804	-	153	0	0	0	0	0
MA_RS19860	NC_003552.1	4695795	4696523	-	729	12	12	11	4	4
MA_RS19865	NC_003552.1	4696520	4697140	-	621	62	72	12	6	9
MA_RS19870	NC_003552.1	4697147	4697530	-	384	21	40	5	1	1
MA_RS19875	NC_003552.1	4697536	4697799	-	264	6	16	0	0	0
MA_RS19880	NC_003552.1	4697810	4698718	-	909	34	31	4	0	2
MA_RS19885	NC_003552.1	4698730	4699176	-	447	20	12	4	0	0
MA_RS19890	NC_003552.1	4699176	4699859	-	684	22	21	0	0	0
MA_RS19895	NC_003552.1	4699820	4700152	-	333	24	16	0	6	0
MA_RS19900	NC_003552.1	4700665	4702293	+	1629	697	539	201	141	106
MA_RS19910	NC_003552.1	4702654	4703355	+	702	20	22	0	0	0
MA_RS19915	NC_003552.1	4703651	4703863	-	213	1280	839	6	7	0
MA_RS19920	NC_003552.1	4703860	4705266	-	1407	235	174	14	16	10
MA_RS27565	NC_003552.1	4705266	4705433	-	168	3	0	0	0	0
MA_RS19925	NC_003552.1	4705435	4706667	-	1233	88	86	20	20	8
MA_RS19930	NC_003552.1	4706673	4707002	-	330	85	63	19	5	9
MA_RS19935	NC_003552.1	4707089	4708570	-	1482	1605	1293	66	29	34
MA_RS19940	NC_003552.1	4708583	4708795	-	213	1	2	0	0	0
MA_RS19945	NC_003552.1	4708831	4709313	-	483	72	64	0	0	0
MA_RS19950	NC_003552.1	4709398	4711473	-	2076	2043	2132	184	103	185
MA_RS19955	NC_003552.1	4711499	4711948	-	450	53	54	9	4	0
MA_RS19960	NC_003552.1	4712231	4712575	-	345	45	14	12	4	1
MA_RS19965	NC_003552.1	4712576	4712983	-	408	112	64	5	3	8
MA_RS19970	NC_003552.1	4713083	4713646	-	564	332	322	27	8	7
MA_RS19975	NC_003552.1	4713762	4714460	-	699	392	395	43	13	24
MA_RS19980	NC_003552.1	4714457	4715053	-	597	119	94	4	6	6
MA_RS27570	NC_003552.1	4715050	4715187	-	138	2	0	0	0	0
MA_RS19985	NC_003552.1	4715201	4715524	-	324	34	24	2	4	2
MA_RS19990	NC_003552.1	4715496	4715840	-	345	83	84	0	9	8
MA_RS19995	NC_003552.1	4715877	4715951	-	75	112	104	0	0	0
MA_RS27575	NC_003552.1	4716191	4716358	-	168	46	80	6	4	4
MA_RS20000	NC_003552.1	4716474	4716686	-	213	154	171	12	9	12
MA_RS20005	NC_003552.1	4716690	4716896	-	207	28	22	0	0	0
MA_RS20010	NC_003552.1	4716893	4717183	-	291	43	49	0	0	0
MA_RS27580	NC_003552.1	4717180	4717353	-	174	33	41	0	0	1
MA_RS20015	NC_003552.1	4717353	4717541	-	189	11	11	2	0	0
MA_RS27995	NC_003552.1	4717547	4717720	-	174	278	233	6	7	1
MA_RS27585	NC_003552.1	4717948	4718103	-	156	77	32	2	0	0
MA_RS20025	NC_003552.1	4718197	4718607	+	411	2296	1255	74	113	49
MA_RS20030	NC_003552.1	4718639	4719718	-	1080	4435	3302	214	216	153
MA_RS20035	NC_003552.1	4719816	4720733	-	918	486	648	2	0	2
MA_RS24820	NC_003552.1	4722647	4724227	+	1581	6111	4950	132	97	106
MA_RS26010	NC_003552.1	4725091	4725426	+	336	1519	911	36	27	28
MA_RS26015	NC_003552.1	4725631	4726236	+	606	386	362	1	3	1
MA_RS20060	NC_003552.1	4726397	4726738	+	342	297	252	14	16	19
MA_RS20065	NC_003552.1	4727146	4728294	-	1149	3690	2842	89	86	75
MA_RS26020	NC_003552.1	4728727	4729408	-	682	424	329	37	28	26
MA_RS20075	NC_003552.1	4729726	4730811	-	1086	7359	6286	441	325	295
MA_RS20080	NC_003552.1	4731282	4731635	+	354	6434	6365	992	746	786
MA_RS20085	NC_003552.1	4731759	4732763	+	1005	13501	14892	2377	2016	2090
MA_RS20100	NC_003552.1	4734881	4736185	+	1305	10875	12016	441	338	259
MA_RS20105	NC_003552.1	4736582	4737019	+	438	3953	3983	778	553	533
MA_RS20110	NC_003552.1	4737389	4737742	+	354	296	349	19	8	16
MA_RS20115	NC_003552.1	4737766	4738743	+	978	3934	3990	898	444	605
MA_RS20120	NC_003552.1	4738775	4739356	-	582	7128	8082	1340	1051	1138
MA_RS20125	NC_003552.1	4739810	4740241	-	432	87	75	56	24	29
MA_RS20130	NC_003552.1	4740235	4740864	-	630	1594	1457	388	307	272
MA_RS20135	NC_003552.1	4742325	4744742	+	2418	133537	122657	5308	2667	3505
MA_RS20140	NC_003552.1	4744745	4745257	+	513	4061	4067	479	222	264
MA_RS20145	NC_003552.1	4745282	4746694	+	1413	17243	17655	2852	1081	1737
MA_RS20150	NC_003552.1	4746750	4747511	+	762	21523	25498	1011	651	618
MA_RS20155	NC_003552.1	4747748	4749058	+	1311	77065	87422	774	381	413
MA_RS20160	NC_003552.1	4749062	4750468	+	1407	144166	158833	1819	1211	1180
MA_RS20165	NC_003552.1	4750814	4751563	-	750	121	139	6	14	7
MA_RS20170	NC_003552.1	4751551	4752381	-	831	215	215	45	36	26
MA_RS20175	NC_003552.1	4752717	4753442	+	726	860	677	163	160	123
MA_RS20180	NC_003552.1	4753758	4754822	+	1065	6092	5336	533	391	318
MA_RS20185	NC_003552.1	4754776	4756035	+	1260	6178	4542	2474	1141	1545
MA_RS20190	NC_003552.1	4756155	4756649	+	495	6090	4651	1005	593	673
MA_RS20195	NC_003552.1	4756660	4757172	+	513	3298	3637	542	335	387
MA_RS20200	NC_003552.1	4757421	4758053	+	633	40957	37164	6331	4235	4628
MA_RS20205	NC_003552.1	4758169	4760082	+	1914	65549	61989	6520	3683	4667
MA_RS20210	NC_003552.1	4760131	4760772	-	642	1884	1649	487	244	289
MA_RS20215	NC_003552.1	4761788	4762966	+	1179	16692	16333	5378	4033	4009
MA_RS20220	NC_003552.1	4763170	4764651	+	1482	5098	5347	438	230	291
MA_RS20225	NC_003552.1	4764688	4765146	+	459	1704	1601	374	232	222
MA_RS20230	NC_003552.1	4765835	4767865	-	2031	52106	71370	17523	8705	11285
MA_RS20235	NC_003552.1	4768898	4770913	+	2016	2620	2286	914	606	809
MA_RS20240	NC_003552.1	4772145	4773272	+	1128	1490	956	336	191	195
MA_RS20245	NC_003552.1	4773481	4774644	+	1164	1932	1595	274	142	184
MA_RS20250	NC_003552.1	4774824	4775309	+	486	1130	762	194	170	131
MA_RS20255	NC_003552.1	4775533	4775913	+	381	3181	2648	268	287	232
MA_RS20260	NC_003552.1	4775910	4776554	+	645	5434	5498	555	431	431
MA_RS20265	NC_003552.1	4776875	4778317	+	1443	11445	10024	1965	1335	1418
MA_RS20275	NC_003552.1	4779134	4780183	+	1050	6649	6967	1186	834	1064
MA_RS20285	NC_003552.1	4781698	4781770	+	73	673	327	50	51	55
MA_RS20290	NC_003552.1	4781878	4781952	+	75	2836	1639	0	10	4
MA_RS20295	NC_003552.1	4782051	4782123	+	73	1110	548	30	6	28
MA_RS20300	NC_003552.1	4782554	4783477	+	924	11731	14284	1490	764	926
MA_RS20305	NC_003552.1	4783582	4785015	+	1434	20354	25604	2526	1382	1824
MA_RS20310	NC_003552.1	4785195	4786118	+	924	21552	26147	2081	1868	2040
MA_RS20315	NC_003552.1	4786416	4786739	+	324	1187	1120	113	129	90
MA_RS20320	NC_003552.1	4787124	4787522	+	399	401	497	9	12	22
MA_RS20325	NC_003552.1	4787607	4788797	-	1191	2149	2615	651	470	494
MA_RS20330	NC_003552.1	4789281	4790102	+	822	140	169	96	22	43
MA_RS20335	NC_003552.1	4790131	4790448	+	318	49	57	1	6	7
MA_RS20340	NC_003552.1	4790475	4790852	+	378	66	81	59	21	21
MA_RS20345	NC_003552.1	4790855	4792441	+	1587	476	464	115	51	62
MA_RS20350	NC_003552.1	4792469	4793839	+	1371	5466	4249	430	220	317
MA_RS20355	NC_003552.1	4793975	4795525	+	1551	431	594	336	154	237
MA_RS20360	NC_003552.1	4795539	4797116	+	1578	623	747	297	79	128
MA_RS20365	NC_003552.1	4797309	4797974	+	666	313	271	71	22	20
MA_RS20370	NC_003552.1	4797994	4799124	+	1131	257	285	46	18	62
MA_RS20375	NC_003552.1	4800096	4800287	+	192	2616	2100	98	129	96
MA_RS20380	NC_003552.1	4800408	4801163	+	756	4395	5187	2214	1274	1547
MA_RS20385	NC_003552.1	4801166	4802752	+	1587	6075	6618	2734	1481	1899
MA_RS20390	NC_003552.1	4802764	4803723	+	960	6485	7475	3879	1785	2398
MA_RS20395	NC_003552.1	4803824	4804615	+	792	4789	4835	1725	900	1179
MA_RS20400	NC_003552.1	4804631	4805611	+	981	3689	4138	711	551	552
MA_RS20405	NC_003552.1	4805598	4806521	+	924	1727	1554	234	200	214
MA_RS20410	NC_003552.1	4806605	4806820	-	216	115	82	76	34	49
MA_RS20415	NC_003552.1	4806819	4807592	+	774	813	577	58	42	42
MA_RS20420	NC_003552.1	4807674	4808243	-	570	193	150	80	61	51
MA_RS20425	NC_003552.1	4808583	4809896	+	1314	738	560	125	116	68
MA_RS29010	NC_003552.1	4810212	4810505	-	294	60	45	5	0	0
MA_RS20435	NC_003552.1	4810647	4813475	-	2829	1160	932	158	88	97
MA_RS20440	NC_003552.1	4814120	4815001	-	882	4490	3914	1028	885	785
MA_RS20445	NC_003552.1	4815215	4815559	+	345	793	617	542	738	658
MA_RS20450	NC_003552.1	4815571	4816764	+	1194	2524	2030	2420	1476	1799
MA_RS20455	NC_003552.1	4817101	4818315	+	1215	2652	1181	642	490	463
MA_RS20460	NC_003552.1	4818534	4819298	-	765	726	467	82	65	52
MA_RS20465	NC_003552.1	4819318	4820295	-	978	1041	919	67	50	36
MA_RS20470	NC_003552.1	4820292	4821266	-	975	2250	1844	270	125	154
MA_RS20475	NC_003552.1	4821407	4822504	-	1098	3783	3224	239	138	164
MA_RS20480	NC_003552.1	4822742	4823218	+	477	2125	2057	50	61	42
MA_RS20485	NC_003552.1	4823833	4824630	+	798	632	717	27	10	26
MA_RS20490	NC_003552.1	4824967	4825764	+	798	296	376	47	39	29
MA_RS20495	NC_003552.1	4825801	4826181	+	381	201	211	9	9	22
MA_RS20500	NC_003552.1	4826221	4826565	+	345	144	106	30	6	10
MA_RS20505	NC_003552.1	4826643	4826942	+	300	149	126	16	4	4
MA_RS20510	NC_003552.1	4827095	4827379	+	285	109	134	6	4	0
MA_RS29015	NC_003552.1	4827462	4827608	+	147	112	121	20	19	12
MA_RS29020	NC_003552.1	4827732	4827824	+	93	350	306	41	15	26
MA_RS29025	NC_003552.1	4828015	4828629	-	615	4686	5748	540	279	364
MA_RS29030	NC_003552.1	4829010	4829156	+	147	2799	3068	1878	753	1044
MA_RS20525	NC_003552.1	4829257	4830099	-	843	8634	8781	1680	851	1136
MA_RS20530	NC_003552.1	4830182	4830634	-	453	8093	7273	1068	704	744
MA_RS20535	NC_003552.1	4831442	4831837	+	396	290	98	35	62	28
MA_RS20540	NC_003552.1	4831834	4832163	+	330	73	47	12	2	2
MA_RS29680	NC_003552.1	4832095	4832562	-	468	474	394	60	83	58
MA_RS20545	NC_003552.1	4832922	4833974	+	1053	1172	1032	101	87	77
MA_RS20550	NC_003552.1	4834086	4834319	+	234	199	171	8	6	11
MA_RS20555	NC_003552.1	4834442	4834825	+	384	457	504	67	70	94
MA_RS20560	NC_003552.1	4835022	4835282	+	261	2637	2882	18	12	18
MA_RS28100	NC_003552.1	4835548	4835712	-	165	497	491	6	23	4
MA_RS20565	NC_003552.1	4835991	4836962	+	972	16464	19345	92	84	230
MA_RS20570	NC_003552.1	4837070	4837300	+	231	102	130	2	0	0
MA_RS20575	NC_003552.1	4837429	4837749	+	321	858	604	118	161	81
MA_RS20580	NC_003552.1	4838053	4838940	+	888	172	168	43	56	66
MA_RS20585	NC_003552.1	4838933	4839982	+	1050	130	98	104	65	67
MA_RS20590	NC_003552.1	4840075	4840449	-	375	69	46	2	12	12
MA_RS20595	NC_003552.1	4840813	4841193	+	381	807	745	37	17	10
MA_RS20600	NC_003552.1	4842768	4843088	+	321	211	168	10	14	17
MA_RS20605	NC_003552.1	4843185	4844606	-	1422	2329	2205	174	106	77
MA_RS20610	NC_003552.1	4845037	4845741	-	705	1610	1311	16	10	32
MA_RS20615	NC_003552.1	4846101	4846478	+	378	442	364	23	16	19
MA_RS20620	NC_003552.1	4846545	4846886	-	342	265	295	28	30	14
MA_RS27595	NC_003552.1	4847077	4847250	-	174	718	632	8	7	12
MA_RS20625	NC_003552.1	4847430	4847969	-	540	1003	744	34	43	24
MA_RS20630	NC_003552.1	4848137	4848562	+	426	2692	1776	77	53	57
MA_RS20635	NC_003552.1	4849066	4850733	+	1668	11403	8785	1402	893	1003
MA_RS20645	NC_003552.1	4854227	4854868	+	642	395	302	180	179	194
MA_RS20650	NC_003552.1	4854881	4856122	+	1242	702	709	503	327	275
MA_RS20655	NC_003552.1	4856166	4857380	+	1215	450	368	137	65	67
MA_RS20665	NC_003552.1	4858207	4858833	+	627	542	635	141	95	49
MA_RS20670	NC_003552.1	4859010	4860266	+	1257	3159	2969	761	568	529
MA_RS20675	NC_003552.1	4860546	4861925	-	1380	4735	4154	1913	1621	1297
MA_RS27600	NC_003552.1	4862280	4862438	+	159	26	12	2	0	2
MA_RS20680	NC_003552.1	4862486	4863700	+	1215	608	493	52	47	42
MA_RS20685	NC_003552.1	4864192	4864800	+	609	2695	1990	265	364	260
MA_RS20690	NC_003552.1	4864919	4865647	+	729	173	177	167	162	214
MA_RS20695	NC_003552.1	4865796	4867532	-	1737	6486	6743	981	620	593
MA_RS20700	NC_003552.1	4867967	4868206	-	240	417	250	14	8	15
MA_RS20705	NC_003552.1	4868548	4869291	-	744	8271	7129	2127	1527	1797
MA_RS20710	NC_003552.1	4869298	4869447	-	150	3102	1923	54	61	46
MA_RS20715	NC_003552.1	4870008	4871354	+	1347	6085	6400	1013	588	799
MA_RS20725	NC_003552.1	4872860	4874485	-	1626	11861	12967	276	166	228
MA_RS26045	NC_003552.1	4874795	4875109	+	315	888486	834998	85838	80557	118224
MA_RS20730	NC_003552.1	4875260	4875344	+	85	330	118	4	12	4
MA_RS20735	NC_003552.1	4875542	4876240	+	699	260	243	53	62	48
MA_RS27605	NC_003552.1	4876306	4876458	-	153	0	0	0	0	0
MA_RS20740	NC_003552.1	4877571	4879268	+	1698	1698	2008	812	521	551
MA_RS20745	NC_003552.1	4879279	4881228	+	1950	2773	2456	703	413	569
MA_RS29565	NC_003552.1	4881286	4881420	-	135	55	50	1	1	0
MA_RS20750	NC_003552.1	4881480	4882094	+	615	1393	916	1111	483	523
MA_RS20755	NC_003552.1	4882134	4883009	-	876	7160	6849	2835	1489	1719
MA_RS20760	NC_003552.1	4883154	4884413	-	1260	18338	18730	4964	2218	2789
MA_RS20765	NC_003552.1	4884750	4884971	-	222	6	4	0	0	0
MA_RS20770	NC_003552.1	4885036	4887024	+	1989	2838	2738	1145	480	764
MA_RS20775	NC_003552.1	4887852	4888235	+	384	163	91	11	4	4
MA_RS20780	NC_003552.1	4888332	4888535	+	204	67	41	2	0	0
MA_RS20785	NC_003552.1	4889159	4889338	+	180	8370	7625	119	285	217
MA_RS20790	NC_003552.1	4889586	4889792	+	207	5316	6404	41	39	38
MA_RS20795	NC_003552.1	4890319	4891194	-	876	5729	5425	611	502	484
MA_RS20800	NC_003552.1	4891272	4891658	-	387	5998	4722	123	101	81
MA_RS20805	NC_003552.1	4891995	4893206	-	1212	378	236	37	32	20
MA_RS20810	NC_003552.1	4893518	4895242	-	1725	4044	4296	500	398	330
MA_RS20815	NC_003552.1	4895502	4895939	+	438	1036	975	137	109	73
MA_RS20820	NC_003552.1	4895962	4896609	-	648	1649	1800	103	76	95
MA_RS20825	NC_003552.1	4897151	4897627	-	477	7222	5704	400	184	245
MA_RS20830	NC_003552.1	4897768	4898703	-	936	8905	8824	2003	985	1119
MA_RS20835	NC_003552.1	4898705	4899304	-	600	3531	3519	336	131	261
MA_RS20840	NC_003552.1	4899312	4900559	-	1248	14497	14907	7529	3691	4673
MA_RS20845	NC_003552.1	4900556	4901059	-	504	3603	3199	665	274	387
MA_RS20850	NC_003552.1	4901065	4901508	-	444	1673	1586	101	66	84
MA_RS20855	NC_003552.1	4901678	4903255	-	1578	18892	16214	3207	1418	1774
MA_RS20860	NC_003552.1	4903296	4904909	-	1614	17420	18619	1058	597	605
MA_RS20865	NC_003552.1	4905152	4905955	-	804	1739	1111	39	29	31
MA_RS20870	NC_003552.1	4906076	4906969	-	894	3231	2124	727	403	546
MA_RS20875	NC_003552.1	4907489	4907824	+	336	5497	3623	286	258	210
MA_RS20880	NC_003552.1	4909264	4909566	+	303	6084	4052	187	153	151
MA_RS24830	NC_003552.1	4909666	4911591	+	1926	1390	1414	483	237	305
MA_RS20890	NC_003552.1	4911960	4912976	+	1017	1640	1630	238	121	176
MA_RS20895	NC_003552.1	4913001	4914008	+	1008	1567	1238	312	148	187
MA_RS20900	NC_003552.1	4914135	4915091	-	957	1120	747	156	139	91
MA_RS20905	NC_003552.1	4915648	4917195	-	1548	4834	4136	262	188	242
MA_RS20910	NC_003552.1	4917467	4918072	+	606	4153	3649	122	88	70
MA_RS20915	NC_003552.1	4918449	4918814	+	366	452	342	16	30	8
MA_RS20920	NC_003552.1	4920379	4921302	+	924	302	184	900	545	476
MA_RS20925	NC_003552.1	4921563	4922348	-	786	724	442	1431	707	760
MA_RS20930	NC_003552.1	4923111	4924727	-	1617	21029	21557	1872	1199	1179
MA_RS20935	NC_003552.1	4925125	4926477	+	1353	293	307	42	30	25
MA_RS20940	NC_003552.1	4926667	4927371	+	705	679	650	92	116	57
MA_RS20945	NC_003552.1	4927598	4927903	-	306	3857	4151	2589	1851	2065
MA_RS20950	NC_003552.1	4927900	4928565	-	666	12174	12318	9215	5026	5951
MA_RS20955	NC_003552.1	4929267	4929872	+	606	2653	2181	278	242	241
MA_RS20960	NC_003552.1	4930203	4931075	+	873	204	167	18	13	20
MA_RS20965	NC_003552.1	4931068	4931889	+	822	284	256	43	26	26
MA_RS20970	NC_003552.1	4931963	4932769	-	807	801	601	390	166	222
MA_RS20975	NC_003552.1	4932805	4933785	-	981	2421	1876	672	370	428
MA_RS20985	NC_003552.1	4934097	4934927	-	831	1647	1449	787	438	574
MA_RS20990	NC_003552.1	4934934	4935869	-	936	475	497	486	272	261
MA_RS20995	NC_003552.1	4935909	4936904	-	996	607	528	970	894	691
MA_RS27615	NC_003552.1	4937532	4937696	-	165	4056	3664	123	197	145
MA_RS21010	NC_003552.1	4938476	4940665	+	2190	4870	4180	475	437	353
MA_RS21015	NC_003552.1	4941117	4942214	+	1098	827	774	109	94	129
MA_RS21020	NC_003552.1	4942695	4942949	+	255	2694	3476	14	24	38
MA_RS29570	NC_003552.1	4943522	4943644	+	123	162	86	9	0	5
MA_RS21035	NC_003552.1	4945740	4946027	+	288	24	22	2	4	0
MA_RS27620	NC_003552.1	4946274	4946492	-	219	76	51	2	7	4
MA_RS21045	NC_003552.1	4946514	4947110	-	597	105	67	11	6	9
MA_RS21050	NC_003552.1	4947282	4948652	-	1371	1706	1249	137	116	100
MA_RS21055	NC_003552.1	4948917	4951190	-	2274	2699	2262	116	54	66
MA_RS21065	NC_003552.1	4952253	4953092	-	840	1036	798	116	112	97
MA_RS21070	NC_003552.1	4953439	4954365	-	927	1428	1121	192	138	128
MA_RS21075	NC_003552.1	4954371	4954886	-	516	467	284	15	19	5
MA_RS21080	NC_003552.1	4955120	4955497	-	378	467	257	25	15	7
MA_RS21085	NC_003552.1	4955985	4956803	-	819	2266	1919	172	136	126
MA_RS21090	NC_003552.1	4956944	4957684	+	741	7994	7346	2534	1194	1137
MA_RS21095	NC_003552.1	4957728	4958777	+	1050	17404	19173	4261	1692	2131
MA_RS21100	NC_003552.1	4958795	4959967	+	1173	11788	13474	3525	2163	1998
MA_RS21105	NC_003552.1	4959974	4960372	+	399	2462	2461	338	163	192
MA_RS21110	NC_003552.1	4960473	4961003	+	531	3618	2860	614	314	300
MA_RS21115	NC_003552.1	4961234	4962013	-	780	1620	1344	100	56	57
MA_RS21120	NC_003552.1	4962351	4964477	-	2127	9352	8813	1955	891	1147
MA_RS21125	NC_003552.1	4964806	4966035	+	1230	11546	10949	1092	811	784
MA_RS21130	NC_003552.1	4966172	4967437	+	1266	13425	12276	4876	2696	3603
MA_RS21140	NC_003552.1	4967646	4969622	-	1977	7219	6872	1376	818	853
