locus_tag,old_locus_tag,gcf_start,gca_start,diff_bp,diff_codons,frame_shift_flag
MA_RS22315,MA_4274,5195216,5195216,0,0.0,False
MA_RS22320,MA_4275,5195933,5195933,0,0.0,False
MA_RS22325,MA_4276,5196575,5196575,0,0.0,False
MA_RS22330,MA_4277,5197662,5197662,0,0.0,False
MA_RS22335,MA_4278,5199267,5199279,12,4.0,False
MA_RS22340,MA_4279,5200517,5200517,0,0.0,False
MA_RS22345,MA_4281,5202388,5202391,3,1.0,False
MA_RS22365,MA_4284,5208153,5208168,-15,-5.0,False
MA_RS22370,MA_4285,5213634,5213634,0,0.0,False
MA_RS22385,MA_4289,5227553,5227553,0,0.0,False
MA_RS22390,MA_4290,5233948,5233777,171,57.0,False
MA_RS22395,MA_4291,5235309,5235309,0,0.0,False
MA_RS22400,MA_4292,5242439,5242475,-36,-12.0,False
MA_RS22415,MA_4293,5250288,5250288,0,0.0,False
MA_RS22420,MA_4294,5251925,5251925,0,0.0,False
MA_RS22425,MA_4295,5258900,5258900,0,0.0,False
MA_RS22440,MA_4298,5268189,5268189,0,0.0,False
MA_RS22445,MA_4299,5269127,5269112,15,5.0,False
MA_RS22455,MA_4301,5273285,5273339,-54,-18.0,False
MA_RS22465,MA_4302,5279088,5279088,0,0.0,False
MA_RS22470,MA_4304,5279626,5279626,0,0.0,False
MA_RS22480,MA_4305,5282175,5282175,0,0.0,False
MA_RS22485,MA_4306,5289131,5289131,0,0.0,False
MA_RS22500,MA_4309,5293762,5293762,0,0.0,False
MA_RS22510,MA_4310,5298435,5298393,42,14.0,False
MA_RS22520,MA_4312,5300960,5300960,0,0.0,False
MA_RS22530,MA_4314,5308010,5308010,0,0.0,False
MA_RS22545,MA_4317,5318104,5318116,12,4.0,False
MA_RS22550,MA_4318,5319002,5319002,0,0.0,False
MA_RS22555,MA_4319,5319898,5319898,0,0.0,False
MA_RS22565,MA_4320,5321363,5321363,0,0.0,False
MA_RS22570,MA_4321,5322153,5322210,57,19.0,False
MA_RS22575,MA_4322,5322896,5322896,0,0.0,False
MA_RS22585,MA_4324,5324468,5324468,0,0.0,False
MA_RS22590,MA_4325,5325191,5325191,0,0.0,False
MA_RS22595,MA_4326,5326341,5326269,72,24.0,False
MA_RS22600,MA_4327,5327491,5327419,72,24.0,False
MA_RS22605,MA_4328,5328637,5328634,3,1.0,False
MA_RS22610,MA_4329,5331324,5331324,0,0.0,False
MA_RS22615,MA_4330,5332693,5332693,0,0.0,False
MA_RS22620,MA_4331,5333374,5333374,0,0.0,False
MA_RS22625,MA_4332,5334684,5334693,9,3.0,False
MA_RS22630,MA_4333,5335815,5335815,0,0.0,False
MA_RS22635,MA_4334,5339335,5339335,0,0.0,False
MA_RS22640,MA_4335,5340346,5340223,-123,-41.0,False
MA_RS22650,MA_4336,5341330,5341393,63,21.0,False
MA_RS22660,MA_4337,5344198,5344198,0,0.0,False
MA_RS22665,MA_4338,5344908,5344917,9,3.0,False
MA_RS22670,MA_4339,5345625,5345625,0,0.0,False
MA_RS22685,MA_4340,5346561,5346561,0,0.0,False
MA_RS22690,MA_4341,5347197,5347197,0,0.0,False
MA_RS22695,MA_4342,5347997,5347997,0,0.0,False
MA_RS22700,MA_4343,5349005,5349005,0,0.0,False
MA_RS22705,MA_4344,5350223,5350223,0,0.0,False
MA_RS22710,MA_4345,5350567,5350567,0,0.0,False
MA_RS22715,MA_4346,5352029,5352029,0,0.0,False
MA_RS22720,MA_4347,5353314,5353206,-108,-36.0,False
MA_RS22735,MA_4349,5355028,5355022,6,2.0,False
MA_RS22740,MA_4350,5356225,5356225,0,0.0,False
MA_RS22745,MA_4351,5359324,5359324,0,0.0,False
MA_RS22750,MA_4352,5362823,5362823,0,0.0,False
MA_RS22765,MA_4354,5366466,5366466,0,0.0,False
MA_RS22770,MA_4355,5368060,5368060,0,0.0,False
MA_RS22790,MA_4357,5371992,5372013,21,7.0,False
MA_RS22795,MA_4358,5372614,5372614,0,0.0,False
MA_RS22800,MA_4359,5373828,5373828,0,0.0,False
MA_RS22805,MA_4360,5374731,5374731,0,0.0,False
MA_RS22810,MA_4361,5375951,5375972,21,7.0,False
MA_RS22815,MA_4362,5376449,5376449,0,0.0,False
MA_RS22820,MA_4363,5378384,5378384,0,0.0,False
MA_RS22825,MA_4364,5380318,5380318,0,0.0,False
MA_RS22830,MA_4365,5382892,5382916,24,8.0,False
MA_RS22835,MA_4366,5383796,5383796,0,0.0,False
MA_RS22840,MA_4367,5383911,5383911,0,0.0,False
MA_RS22845,MA_4368,5385309,5385309,0,0.0,False
MA_RS22850,MA_4369,5387252,5387252,0,0.0,False
MA_RS22855,MA_4370,5388190,5388190,0,0.0,False
MA_RS22860,MA_4371,5388873,5388873,0,0.0,False
MA_RS22865,MA_4372,5390436,5390436,0,0.0,False
MA_RS22870,MA_4373,5392120,5392120,0,0.0,False
MA_RS22875,MA_4374,5392805,5392760,45,15.0,False
MA_RS22880,MA_4375,5394084,5394084,0,0.0,False
MA_RS22885,MA_4376,5395493,5395499,6,2.0,False
MA_RS22890,MA_4377,5398551,5398551,0,0.0,False
MA_RS22895,MA_4378,5401918,5401918,0,0.0,False
MA_RS22900,MA_4379,5402478,5402469,9,3.0,False
MA_RS22905,MA_4380,5403822,5403822,0,0.0,False
MA_RS22910,MA_4381,5406278,5406278,0,0.0,False
MA_RS22915,MA_4382,5408423,5408234,189,63.0,False
MA_RS22920,MA_4383,5410492,5410549,57,19.0,False
MA_RS22925,MA_4384,5411710,5411710,0,0.0,False
MA_RS22930,MA_4385,5413906,5413906,0,0.0,False
MA_RS22935,MA_4386,5414799,5414799,0,0.0,False
MA_RS22945,MA_4389,5417074,5417074,0,0.0,False
MA_RS22955,MA_4391,5419261,5419261,0,0.0,False
MA_RS22960,MA_4392,5420052,5420052,0,0.0,False
MA_RS22965,MA_4393,5421493,5421493,0,0.0,False
MA_RS22970,MA_4394,5422491,5422434,57,19.0,False
MA_RS22975,MA_4395,5424079,5424079,0,0.0,False
MA_RS22980,MA_4396,5426252,5426246,6,2.0,False
MA_RS22985,MA_4397,5428320,5428320,0,0.0,False
MA_RS22990,MA_4398,5429469,5429469,0,0.0,False
MA_RS22995,MA_4399,5433299,5433299,0,0.0,False
MA_RS23000,MA_4400,5434151,5434163,12,4.0,False
MA_RS23010,MA_4401,5434643,5434643,0,0.0,False
MA_RS23015,MA_4402,5435952,5435952,0,0.0,False
MA_RS23020,MA_4403,5436633,5436633,0,0.0,False
MA_RS23025,MA_4404,5437758,5437656,102,34.0,False
MA_RS23030,MA_4405,5438765,5438765,0,0.0,False
MA_RS23035,MA_4406,5439875,5439875,0,0.0,False
MA_RS23040,MA_4407,5440600,5440600,0,0.0,False
MA_RS23045,MA_4408,5442559,5442553,6,2.0,False
MA_RS23050,MA_4409,5442924,5442900,24,8.0,False
MA_RS23055,MA_4410,5443811,5443811,0,0.0,False
MA_RS23060,MA_4411,5448121,5448175,54,18.0,False
MA_RS23065,MA_4413,5449038,5449038,0,0.0,False
MA_RS23070,MA_4414,5451429,5451429,0,0.0,False
MA_RS23075,MA_4415,5452192,5452192,0,0.0,False
MA_RS23080,MA_4416,5452624,5452624,0,0.0,False
MA_RS23085,MA_4417,5453775,5453799,24,8.0,False
MA_RS23090,MA_4418,5454709,5454721,12,4.0,False
MA_RS23095,MA_4419,5454844,5454844,0,0.0,False
MA_RS23100,MA_4420,5456590,5456581,9,3.0,False
MA_RS23105,MA_4421,5457549,5457549,0,0.0,False
MA_RS23110,MA_4422,5458893,5458893,0,0.0,False
MA_RS23120,MA_4424,5469998,5469938,-60,-20.0,False
MA_RS23125,MA_4425,5470577,5470577,0,0.0,False
MA_RS23130,MA_4426,5471319,5471319,0,0.0,False
MA_RS23135,MA_4427,5471993,5471993,0,0.0,False
MA_RS23140,MA_4428,5473520,5473520,0,0.0,False
MA_RS23145,MA_4429,5474256,5474256,0,0.0,False
MA_RS23150,MA_4430,5474669,5474660,9,3.0,False
MA_RS23155,MA_4431,5476154,5476154,0,0.0,False
MA_RS23160,MA_4432,5476881,5476881,0,0.0,False
MA_RS23165,MA_4433,5477043,5477043,0,0.0,False
MA_RS23170,MA_4434,5478045,5478045,0,0.0,False
MA_RS23175,MA_4435,5478920,5478920,0,0.0,False
MA_RS23180,MA_4436,5479033,5479033,0,0.0,False
MA_RS23185,MA_4437,5479856,5479856,0,0.0,False
MA_RS23190,MA_4438,5482556,5482610,54,18.0,False
MA_RS23195,MA_4440,5484156,5484156,0,0.0,False
MA_RS23205,MA_4442,5486734,5486695,39,13.0,False
MA_RS23210,MA_4444,5489742,5489724,18,6.0,False
MA_RS23215,MA_4445,5492009,5492009,0,0.0,False
MA_RS23220,MA_4446,5494242,5494242,0,0.0,False
MA_RS23230,MA_4448,5495669,5495669,0,0.0,False
MA_RS23235,MA_4449,5496815,5496806,9,3.0,False
MA_RS23240,MA_4450,5498846,5498822,24,8.0,False
MA_RS23245,MA_4451,5500781,5500781,0,0.0,False
MA_RS23250,MA_4452,5502064,5502064,0,0.0,False
MA_RS23255,MA_4453,5503035,5503035,0,0.0,False
MA_RS23260,MA_4454,5504074,5504074,0,0.0,False
MA_RS23265,MA_4455,5505131,5505131,0,0.0,False
MA_RS23270,MA_4456,5506010,5506019,9,3.0,False
MA_RS23275,MA_4457,5506259,5506259,0,0.0,False
MA_RS23280,MA_4458,5507514,5507514,0,0.0,False
MA_RS23285,MA_4459,5508694,5508763,69,23.0,False
MA_RS23290,MA_4460,5508886,5508874,12,4.0,False
MA_RS23295,MA_4461,5511484,5511484,0,0.0,False
MA_RS23305,MA_4463,5514681,5514681,0,0.0,False
MA_RS23310,MA_4464,5515660,5515660,0,0.0,False
MA_RS23315,MA_4465,5516195,5516126,69,23.0,False
MA_RS23320,MA_4466,5517084,5517015,69,23.0,False
MA_RS23330,MA_4469,5519140,5519068,72,24.0,False
MA_RS23335,MA_4470,5520335,5520323,12,4.0,False
MA_RS23340,MA_4472,5521340,5521340,0,0.0,False
MA_RS23345,MA_4473,5521605,5521605,0,0.0,False
MA_RS23350,MA_4474,5522477,5522477,0,0.0,False
MA_RS23355,MA_4475,5524129,5524129,0,0.0,False
MA_RS23360,MA_4476,5524672,5524672,0,0.0,False
MA_RS23365,MA_4477,5525113,5525113,0,0.0,False
MA_RS23370,MA_4478,5526404,5526404,0,0.0,False
MA_RS23375,MA_4479,5527112,5527112,0,0.0,False
MA_RS23380,MA_4480,5528610,5528610,0,0.0,False
MA_RS23385,MA_4481,5530627,5530627,0,0.0,False
MA_RS23390,MA_4482,5531544,5531469,-75,-25.0,False
MA_RS23395,MA_4483,5531741,5531660,81,27.0,False
MA_RS23400,MA_4484,5533428,5533458,30,10.0,False
MA_RS23405,MA_4485,5533711,5533711,0,0.0,False
MA_RS23410,MA_4486,5534201,5534201,0,0.0,False
MA_RS23415,MA_4487,5534806,5534806,0,0.0,False
MA_RS23420,MA_4488,5535531,5535558,-27,-9.0,False
MA_RS23425,MA_4489,5536163,5536175,-12,-4.0,False
MA_RS23430,MA_4490,5536748,5536748,0,0.0,False
MA_RS23435,MA_4491,5537374,5537407,-33,-11.0,False
MA_RS23440,MA_4492,5538003,5538003,0,0.0,False
MA_RS23445,MA_4493,5538615,5538615,0,0.0,False
MA_RS23450,MA_4494,5539239,5539239,0,0.0,False
MA_RS23460,MA_4497,5540602,5540602,0,0.0,False
MA_RS23465,MA_4498,5541496,5541481,15,5.0,False
MA_RS23470,MA_4499,5542381,5542444,-63,-21.0,False
MA_RS23475,MA_4500,5543651,5543651,0,0.0,False
MA_RS23480,MA_4501,5544258,5544258,0,0.0,False
MA_RS23485,MA_4502,5545181,5545181,0,0.0,False
MA_RS23490,MA_4503,5545766,5545766,0,0.0,False
MA_RS23495,MA_4504,5546145,5546055,90,30.0,False
MA_RS23500,MA_4505,5547697,5547697,0,0.0,False
MA_RS23510,MA_4506,5551633,5551651,18,6.0,False
MA_RS23515,MA_4507,5554692,5554692,0,0.0,False
MA_RS23525,MA_4510,5556920,5556926,6,2.0,False
MA_RS23530,MA_4511,5557403,5557403,0,0.0,False
MA_RS23535,MA_4512,5558508,5558508,0,0.0,False
MA_RS23540,MA_4513,5559546,5559522,24,8.0,False
MA_RS23545,MA_4514,5561129,5561129,0,0.0,False
MA_RS23550,MA_4515,5562088,5562088,0,0.0,False
MA_RS23555,MA_4516,5562712,5562712,0,0.0,False
MA_RS23560,MA_4517,5563124,5563073,51,17.0,False
MA_RS23565,MA_4518,5564326,5564278,48,16.0,False
MA_RS23570,MA_4519,5566163,5566163,0,0.0,False
MA_RS23575,MA_4520,5566780,5566780,0,0.0,False
MA_RS23580,MA_4521,5568780,5568780,0,0.0,False
MA_RS23585,MA_4522,5569184,5569184,0,0.0,False
MA_RS23590,MA_4523,5569478,5569475,3,1.0,False
MA_RS23595,MA_4524,5570906,5570906,0,0.0,False
MA_RS23600,MA_4525,5573281,5573293,12,4.0,False
MA_RS23605,MA_4527,5573662,5573662,0,0.0,False
MA_RS23615,MA_4529,5576014,5576014,0,0.0,False
MA_RS23625,MA_4531,5579431,5579089,-342,-114.0,False
MA_RS23630,MA_4532,5580386,5580380,-6,-2.0,False
MA_RS23635,MA_4533,5581396,5581396,0,0.0,False
MA_RS23640,MA_4534,5583155,5583155,0,0.0,False
MA_RS23645,MA_4535,5583805,5583805,0,0.0,False
MA_RS23650,MA_4536,5584920,5584971,51,17.0,False
MA_RS23655,MA_4537,5586486,5586252,-234,-78.0,False
MA_RS23660,MA_4538,5587455,5587545,90,30.0,False
MA_RS23670,MA_4540,5588911,5588911,0,0.0,False
MA_RS23675,MA_4541,5589531,5589531,0,0.0,False
MA_RS23680,MA_4542,5591063,5591063,0,0.0,False
MA_RS23685,MA_4543,5592477,5592438,39,13.0,False
MA_RS23690,MA_4544,5593231,5593231,0,0.0,False
MA_RS23695,MA_4545,5595442,5595442,0,0.0,False
MA_RS23700,MA_4546,5598387,5598387,0,0.0,False
MA_RS23705,MA_4547,5599144,5599144,0,0.0,False
MA_RS23710,MA_4548,5599766,5599766,0,0.0,False
MA_RS23715,MA_4549,5600285,5600285,0,0.0,False
MA_RS23720,MA_4550,5601614,5601614,0,0.0,False
MA_RS23725,MA_4551,5602034,5602034,0,0.0,False
MA_RS23730,MA_4552,5607067,5607067,0,0.0,False
MA_RS23735,MA_4553,5607346,5607376,30,10.0,False
MA_RS23740,MA_4554,5608522,5608522,0,0.0,False
MA_RS23745,MA_4555,5609945,5609945,0,0.0,False
MA_RS23750,MA_4556,5611435,5611474,39,13.0,False
MA_RS23765,MA_4558,5614909,5614909,0,0.0,False
MA_RS23770,MA_4559,5616667,5616667,0,0.0,False
MA_RS23775,MA_4560,5617538,5617538,0,0.0,False
MA_RS23780,MA_4561,5620557,5620557,0,0.0,False
MA_RS23785,MA_4562,5622606,5622606,0,0.0,False
MA_RS23790,MA_4563,5624799,5624799,0,0.0,False
MA_RS23795,MA_4564,5625952,5626000,48,16.0,False
MA_RS23800,MA_4565,5626458,5626488,30,10.0,False
MA_RS23805,MA_4566,5627207,5627207,0,0.0,False
MA_RS23810,MA_4567,5627422,5627482,60,20.0,False
MA_RS23815,MA_4568,5627976,5627976,0,0.0,False
MA_RS23820,MA_4569,5629541,5629529,-12,-4.0,False
MA_RS23825,MA_4570,5629963,5629963,0,0.0,False
MA_RS23830,MA_4665,5630411,5630411,0,0.0,False
MA_RS23835,MA_4572,5632831,5632831,0,0.0,False
MA_RS23845,MA_4573,5634694,5634694,0,0.0,False
MA_RS23850,MA_4574,5635252,5635252,0,0.0,False
MA_RS23855,MA_4575,5637673,5637673,0,0.0,False
MA_RS23860,MA_4576,5638362,5638362,0,0.0,False
MA_RS23865,MA_4577,5638852,5638852,0,0.0,False
MA_RS23870,MA_4578,5641071,5641101,30,10.0,False
MA_RS23885,MA_4580,5642884,5642902,18,6.0,False
MA_RS23895,MA_4581,5644192,5644210,18,6.0,False
MA_RS23900,MA_4582,5644562,5644562,0,0.0,False
MA_RS23905,MA_4583,5645706,5645706,0,0.0,False
MA_RS23910,MA_4584,5646116,5646116,0,0.0,False
MA_RS23915,MA_4585,5646265,5646265,0,0.0,False
MA_RS23935,MA_4587,5648960,5648960,0,0.0,False
MA_RS23955,MA_4590,5666345,5666345,0,0.0,False
MA_RS23960,MA_4591,5666859,5666859,0,0.0,False
MA_RS23965,MA_4592,5667764,5667764,0,0.0,False
MA_RS23970,MA_4593,5669066,5669066,0,0.0,False
MA_RS23975,MA_4594,5669791,5669791,0,0.0,False
MA_RS23980,MA_4595,5670630,5670630,0,0.0,False
MA_RS23985,MA_4596,5672228,5672138,90,30.0,False
MA_RS23990,MA_4597,5674669,5674669,0,0.0,False
MA_RS23995,MA_4598,5675625,5675628,3,1.0,False
MA_RS24000,MA_4599,5676449,5676455,6,2.0,False
MA_RS24005,MA_4600,5677450,5677450,0,0.0,False
MA_RS24010,MA_4601,5679218,5679245,27,9.0,False
MA_RS24015,MA_4602,5679873,5679873,0,0.0,False
MA_RS24025,MA_4604,5680339,5680345,-6,-2.0,False
MA_RS24030,MA_4605,5681476,5681476,0,0.0,False
MA_RS24035,MA_4606,5682540,5682534,6,2.0,False
MA_RS24040,MA_4607,5684245,5684245,0,0.0,False
MA_RS24045,MA_4608,5685484,5685484,0,0.0,False
MA_RS24050,MA_4609,5686324,5686360,36,12.0,False
MA_RS24060,MA_4610,5687486,5687486,0,0.0,False
MA_RS24065,MA_4611,5688069,5688042,27,9.0,False
MA_RS24085,MA_4615,5695744,5695744,0,0.0,False
MA_RS24090,MA_4616,5697439,5697439,0,0.0,False
MA_RS24095,MA_4617,5698281,5698281,0,0.0,False
MA_RS24100,MA_4618,5699337,5698953,384,128.0,False
MA_RS24110,MA_4620,5702451,5702451,0,0.0,False
MA_RS24115,MA_4621,5703053,5703053,0,0.0,False
MA_RS24120,MA_4622,5704594,5704594,0,0.0,False
MA_RS24125,MA_4623,5705462,5705582,120,40.0,False
MA_RS24130,MA_4624,5705824,5705863,39,13.0,False
MA_RS24140,MA_4626,5708281,5708281,0,0.0,False
MA_RS24150,MA_4628,5711000,5711030,30,10.0,False
MA_RS24155,MA_4629,5712449,5712449,0,0.0,False
MA_RS24160,MA_4630,5714019,5714028,9,3.0,False
MA_RS24165,MA_4631,5715395,5715536,141,47.0,False
MA_RS24170,MA_4632,5715639,5715639,0,0.0,False
MA_RS24175,MA_4633,5717720,5717717,3,1.0,False
MA_RS24180,MA_4634,5718512,5718512,0,0.0,False
MA_RS24185,MA_4635,5720485,5720485,0,0.0,False
MA_RS24190,MA_4636,5722007,5722007,0,0.0,False
MA_RS24195,MA_4637,5723568,5723568,0,0.0,False
MA_RS24200,MA_4638,5725410,5725410,0,0.0,False
MA_RS24205,MA_4640,5726681,5726672,9,3.0,False
MA_RS24210,MA_4641,5727367,5727367,0,0.0,False
MA_RS24215,MA_4642,5728022,5728022,0,0.0,False
MA_RS24220,MA_4643,5728534,5728534,0,0.0,False
MA_RS24225,MA_4644,5734280,5734283,3,1.0,False
MA_RS24230,MA_4645,5735021,5735021,0,0.0,False
MA_RS24240,MA_4647,5737506,5737506,0,0.0,False
MA_RS24245,MA_4648,5738490,5738490,0,0.0,False
MA_RS24250,MA_4649,5739655,5739655,0,0.0,False
MA_RS24255,MA_4650,5741085,5741085,0,0.0,False
MA_RS24260,MA_4651,5742241,5742193,48,16.0,False
MA_RS24265,MA_4652,5744022,5744022,0,0.0,False
MA_RS24270,MA_4653,5744219,5744219,0,0.0,False
MA_RS24275,MA_4654,5745796,5745796,0,0.0,False
MA_RS24280,MA_4655,5746967,5746946,21,7.0,False
MA_RS24285,MA_4656,5747851,5747917,-66,-22.0,False
MA_RS24295,MA_4658,5749764,5749764,0,0.0,False
MA_RS24300,MA_4659,5750505,5750520,15,5.0,False
MA_RS24305,MA_4660,5751244,5751247,3,1.0,False
MA_RS24315,MA_0079,92000,91916,84,28.0,False
MA_RS24325,MA_0188,225017,225017,0,0.0,False
MA_RS24330,MA_0221,267910,267910,0,0.0,False
MA_RS24335,MA_0225,271766,271721,45,15.0,False
MA_RS24350,MA_0488,567850,567952,-102,-34.0,False
MA_RS24355,MA_0500,583586,583586,0,0.0,False
MA_RS24380,MA_0960,1146589,1146694,105,35.0,False
MA_RS24390,MA_0970,1157351,1157294,57,19.0,False
MA_RS24395,MA_1000,1191973,1191940,33,11.0,False
MA_RS24400,MA_1126,1331057,1330931,126,42.0,False
MA_RS24405,MA_1178,1398528,1398558,-30,-10.0,False
MA_RS24415,MA_1332,1599389,1599389,0,0.0,False
MA_RS24425,MA_1356,1625372,1625372,0,0.0,False
MA_RS24430,MA_1463,1731026,1731026,0,0.0,False
MA_RS24435,MA_1508,1778369,1778297,72,24.0,False
MA_RS24440,MA_1510,1781592,1781526,66,22.0,False
MA_RS24445,MA_1516,1794234,1794234,0,0.0,False
MA_RS24455,MA_1626,1939204,1939204,0,0.0,False
MA_RS24460,MA_1660,1992185,1992098,87,29.0,False
MA_RS24465,MA_1692,2031478,2031478,0,0.0,False
MA_RS24470,MA_1699,2037452,2037452,0,0.0,False
MA_RS24475,MA_1764,2155154,2155169,15,5.0,False
MA_RS24495,MA_1844,2276755,2276755,0,0.0,False
MA_RS24500,MA_1866,2303333,2303318,-15,-5.0,False
MA_RS24515,MA_1920,2373553,2373562,9,3.0,False
MA_RS24520,MA_1936,2389751,2389751,0,0.0,False
MA_RS24525,MA_1991,2468424,2468460,36,12.0,False
MA_RS24535,MA_2017,2506369,2506285,-84,-28.0,False
MA_RS24540,MA_2041,2531972,2531972,0,0.0,False
MA_RS24545,MA_2043,2533435,2533810,375,125.0,False
MA_RS24550,MA_2060,2555167,2555167,0,0.0,False
MA_RS24555,MA_2075,2568427,2568418,9,3.0,False
MA_RS24560,MA_2102,2604769,2604778,9,3.0,False
MA_RS24565,MA_2155,2665118,2665118,0,0.0,False
MA_RS24570,MA_2196,2702383,2702476,-93,-31.0,False
MA_RS24585,MA_2283,2805430,2805430,0,0.0,False
MA_RS24590,MA_2284,2806534,2806456,78,26.0,False
MA_RS24595,MA_2328,2866121,2866121,0,0.0,False
MA_RS24605,MA_2397,2967941,2967830,111,37.0,False
MA_RS24610,MA_2580,3207833,3207833,0,0.0,False
MA_RS24635,MA_2684,3334485,3334485,0,0.0,False
MA_RS24650,MA_2760,3443944,3443980,36,12.0,False
MA_RS24655,MA_2765,3450145,3450154,9,3.0,False
MA_RS24675,MA_2794,3485995,3485995,0,0.0,False
MA_RS24715,MA_2996,3732479,3732479,0,0.0,False
MA_RS24730,MA_3101,3851064,3851040,24,8.0,False
MA_RS24735,MA_3187,3948380,3948380,0,0.0,False
MA_RS24745,MA_3229,3989937,3989937,0,0.0,False
MA_RS24750,MA_3266,4031131,4031131,0,0.0,False
MA_RS24755,MA_3293,4062907,4062850,57,19.0,False
MA_RS24765,MA_3370,4164504,4164504,0,0.0,False
MA_RS24770,MA_3471,4295529,4295559,30,10.0,False
MA_RS24775,MA_3543,4382156,4382186,30,10.0,False
MA_RS24790,MA_3597,4437669,4437678,9,3.0,False
MA_RS24800,MA_3654,4505991,4505991,0,0.0,False
MA_RS24805,MA_3664,4517282,4517450,168,56.0,False
MA_RS24810,MA_3765,4650403,4650403,0,0.0,False
MA_RS24815,MA_3805,4692974,4692983,9,3.0,False
MA_RS24820,MA_3842,4722647,4722647,0,0.0,False
MA_RS24830,MA_4003,4909666,4909666,0,0.0,False
MA_RS24845,MA_4315,5309826,5309826,0,0.0,False
MA_RS24880,MA_4579,5642140,5642167,27,9.0,False
MA_RS24890,MA_4619,5702285,5702303,18,6.0,False
MA_RS24925,MA_0230,276950,276950,0,0.0,False
MA_RS24975,MA_0446,526435,526483,48,16.0,False
MA_RS24980,MA_0450,529351,529351,0,0.0,False
MA_RS25000,MA_0551,640700,640700,0,0.0,False
MA_RS25015,MA_0643,757043,757043,0,0.0,False
MA_RS25080,MA_0906,1085227,1085227,0,0.0,False
MA_RS25090,MA_0957,1142001,1142001,0,0.0,False
MA_RS25175,MA_1330,1597712,1597712,0,0.0,False
MA_RS25185,MA_1336,1602564,1602591,-27,-9.0,False
MA_RS25190,MA_1337,1602931,1602916,15,5.0,False
MA_RS25205,MA_1509,1780861,1780852,9,3.0,False
MA_RS25220,MA_1550,1833943,1833943,0,0.0,False
MA_RS25245,MA_1687,2025402,2025480,78,26.0,False
MA_RS25375,MA_4672,2180370,2180370,0,0.0,False
MA_RS25435,MA_1918,2370274,2370226,48,16.0,False
MA_RS25475,MA_2120,2626351,2626351,0,0.0,False
MA_RS25490,MA_2166,2674040,2674040,0,0.0,False
MA_RS25495,MA_2248,2765025,2765025,0,0.0,False
MA_RS25550,MA_2399,2971346,2971346,0,0.0,False
MA_RS25580,MA_2492,3089878,3089878,0,0.0,False
MA_RS25605,MA_2656,3290073,3290082,9,3.0,False
MA_RS25635,MA_2709,3372616,3372616,0,0.0,False
MA_RS25655,MA_2758,3442026,3442026,0,0.0,False
MA_RS25665,MA_2770,3453640,3453751,-111,-37.0,False
MA_RS25670,MA_4670,3455361,3455361,0,0.0,False
MA_RS25685,MA_2799,3492840,3492816,-24,-8.0,False
MA_RS25695,MA_2800,3493235,3493235,0,0.0,False
MA_RS25780,MA_3194,3956023,3956023,0,0.0,False
MA_RS25815,MA_3316,4090404,4090461,57,19.0,False
MA_RS25820,MA_3350,4137387,4137588,201,67.0,False
MA_RS25835,MA_3368,4157233,4157233,0,0.0,False
MA_RS25855,MA_3422,4227273,4227273,0,0.0,False
MA_RS25870,MA_3425,4229506,4229506,0,0.0,False
MA_RS25880,MA_3489,4315028,4315028,0,0.0,False
MA_RS25900,MA_3578,4419809,4419917,-108,-36.0,False
MA_RS25905,MA_3620,4464896,4464650,-246,-82.0,False
MA_RS26010,MA_3843,4725091,4725091,0,0.0,False
MA_RS26015,MA_3844,4725631,4725592,39,13.0,False
MA_RS26070,MA_4114,5034270,5034270,0,0.0,False
MA_RS26105,MA_4280,5202082,5202091,9,3.0,False
MA_RS26120,MA_4297,5262623,5262623,0,0.0,False
MA_RS26235,MA_1892,2331954,2331954,0,0.0,False
MA_RS26250,MA_2261,2783002,2783002,0,0.0,False
MA_RS26425,MA_0423,503887,503887,0,0.0,False
MA_RS26460,MA_0580,684341,684341,0,0.0,False
MA_RS26590,MA_1124,1329593,1329575,18,6.0,False
MA_RS26640,MA_1301,1561019,1561019,0,0.0,False
MA_RS26675,MA_1365,1634671,1634671,0,0.0,False
MA_RS26695,MA_1542,1823937,1823937,0,0.0,False
MA_RS26865,MA_2035,2528227,2528227,0,0.0,False
MA_RS26905,MA_2222,2732681,2732681,0,0.0,False
MA_RS26930,MA_2236,2749650,2749650,0,0.0,False
MA_RS26975,MA_2312,2847184,2847184,0,0.0,False
MA_RS26990,MA_2330,2868312,2868312,0,0.0,False
MA_RS26995,MA_2338,2878365,2878407,-42,-14.0,False
MA_RS27165,MA_2747,3428458,3428458,0,0.0,False
MA_RS27210,MA_2795,3488579,3488054,525,175.0,False
MA_RS27305,MA_3037,3774512,3774488,24,8.0,False
MA_RS27310,MA_3053,3793292,3793295,3,1.0,False
MA_RS27345,MA_3220,3984785,3984821,36,12.0,False
MA_RS27390,MA_3384,4183310,4183310,0,0.0,False
MA_RS27410,MA_3442,4246960,4247182,222,74.0,False
MA_RS27435,MA_3521,4356870,4356852,18,6.0,False
MA_RS27455,MA_3571,4412954,4412909,45,15.0,False
MA_RS27660,MA_4141,5058892,5058892,0,0.0,False
MA_RS27665,MA_4179,5103005,5102945,60,20.0,False
MA_RS27915,MA_2117,2621385,2621385,0,0.0,False
MA_RS28005,MA_4090,5012735,5012735,0,0.0,False
MA_RS28115,MA_1242,1476947,1476947,0,0.0,False
MA_RS28120,MA_2943,3675620,3675620,0,0.0,False
